,Onset,End,timezone,Eocum,Dpo,Tpeak,WLres,Wpre_exposed,Wpre_partially,Wpre_sheltered,dW_exposed,dW_partially,dW_sheltered
392,21/07/2017 0:00,23/07/2017 4:00,AEST,274926.6487,164.77410133694576,14.85,0.190607192,72.84757815,65.80202958,43.94037708,8.617798023,17.07401114,4.662357403
393,1/08/2017 5:00,2/08/2017 2:00,AEST,123988.0906,161.92832826790814,10.83,0.141980887,66.79746483,50.02468039,38.97820653,4.809212555,2.305671949,1.319294098
394,19/08/2017 8:00,20/08/2017 22:00,AEST,475472.8334,165.41216787692997,13.82,0.321917053,64.91603449,53.55261068,39.67854043,18.485204,14.24488791,12.39892394
395,24/08/2017 22:00,25/08/2017 6:00,AEST,44002.25697,187.2253994520253,9.77,0.144357496,48.97739089,40.72610265,28.55729985,-3.082319572,-2.537266484,-6.975495818
396,27/08/2017 23:00,1/09/2017 7:00,AEST,630051.7379,164.12469315871567,12.93,0.24968861,50.87621967,43.13632077,33.40819033,2.194949619,2.535411717,1.98488244
397,9/09/2017 10:00,10/09/2017 18:00,AEST,255153.8207,162.36846235774203,16.04,0.202893809,48.85237504,45.12688852,31.57392296,4.81647447,7.329735714,5.857769216
398,6/10/2017 23:00,7/10/2017 6:00,AEST,36545.89101,180.91673557133564,10.27,0.011074986,50.71098234,44.92841337,24.08240994,-0.353059169,2.81837461,-3.879585849
399,1/11/2017 8:00,2/11/2017 10:00,AEST,247766.7978,168.3670548641825,12.93,0.287948251,65.47990615,39.64028281,20.5199249,10.11399573,5.164906395,0.499609842
400,7/11/2017 3:00,7/11/2017 15:00,AEST,82593.98222,161.34640317180617,12.14,0.223429077,60.48897532,34.27433669,19.96668593,7.597719656,2.714368075,2.246852712
401,4/12/2017 23:00,6/12/2017 9:00,AEST,172347.8823,170.80171858394837,12.93,0.354805997,67.2048298,41.25030181,28.82391765,10.65457695,10.93734096,11.57040709
402,14/01/2018 7:00,17/01/2018 20:00,AEST,696100.4096,172.82427904282264,14.85,0.23361751,74.34056346,51.43854524,30.43423082,29.25302856,13.54149689,1.493885183
403,31/01/2018 6:00,1/02/2018 16:00,AEST,255332.2804,178.72107351054814,12.14,0.236710652,58.10415571,39.98416069,31.47288136,1.963367425,-2.749649534,-2.527606851
404,20/02/2018 3:00,20/02/2018 13:00,AEST,69157.48689,166.5881502294971,8.9,0.235247921,60.3598235,45.57513999,32.79833546,-4.529505504,-3.506785833,-4.290221306
405,26/02/2018 5:00,26/02/2018 13:00,AEST,56088.28938,142.00703281300764,9.77,0.171110724,62.55115172,47.57904901,36.34216157,1.116039527,3.967926297,2.740291283
406,20/03/2018 21:00,23/03/2018 6:00,AEST,406043.6673,139.47090904696876,10.83,0.132367736,65.72299234,55.67967128,45.01994528,7.931533391,17.34845154,11.73870788
407,12/05/2018 13:00,14/05/2018 22:00,AEST,428414.8599,173.19240021725548,13.82,0.318987951,75.63638971,59.82921494,47.3921732,12.71136957,16.41040194,9.204558778
408,31/05/2018 16:00,3/06/2018 11:00,AEST,736236.1358,170.8200010512418,13.82,0.318394327,68.15385357,47.75533823,37.73123761,10.97040639,16.32613434,7.374606751
409,18/06/2018 14:00,20/06/2018 11:00,AEST,415883.233,172.46851670890237,12.14,0.296380192,66.39420443,44.4186576,35.69270815,2.318457807,10.52067096,6.843416123
410,9/07/2018 4:00,10/07/2018 12:00,AEST,291661.3164,163.46002724469236,13.82,0.226103831,70.13821102,32.99564203,20.3430741,7.461267273,5.543371089,-1.910530771
411,13/07/2018 22:00,15/07/2018 0:00,AEST,224864.071,167.7072990764713,12.14,0.07724632,62.67694374,27.45227094,22.25360487,-1.142371013,-0.734847101,-2.002404551
412,20/08/2018 0:00,21/08/2018 1:00,AEST,191927.19,171.31598206815625,13.82,0.164681015,77.64623102,41.81883809,32.99515925,4.707830563,4.920920576,4.390515997
413,27/08/2018 10:00,30/08/2018 13:00,AEST,343704.6415,168.97501849520583,14.85,0.045543769,74.92487377,,,6.78018858,,
414,5/10/2018 1:00,6/10/2018 0:00,AEST,155913.477,152.99629901724842,9.32,0.031997585,85.22084529,37.5662512,26.97620995,8.854949626,9.1284776,2.010382769
415,10/10/2018 14:00,10/10/2018 22:00,AEST,44086.05648,165.08352069057602,9.77,-5.89e-05,77.33677879,28.33656748,26.07668477,-0.260509697,-0.763987912,0.229515904
416,28/11/2018 14:00,29/11/2018 22:00,AEST,243375.7954,162.7496609143618,10.83,0.201164698,78.31536015,42.4202182,20.93015333,3.926183806,6.517964231,-0.064705843
417,24/02/2019 1:00,24/02/2019 13:00,AEST,73378.86498,162.47500494964515,9.77,0.081486852,,,,,,
418,7/03/2019 2:00,7/03/2019 13:00,AEST,72144.77409,169.08004459258825,11.45,0.119865754,68.42239223,43.52488692,33.80117083,-2.097238365,-2.241265411,-1.958752361
419,15/03/2019 14:00,15/03/2019 21:00,AEST,38619.54495,188.01604260307107,9.77,0.226698569,71.92831254,47.04457074,34.9167946,-0.006599458,-1.31559293,-0.34067922
420,6/05/2019 2:00,7/05/2019 3:00,AEST,159064.9783,162.8315886683678,12.14,0.277635072,75.10069766,56.02805761,43.73515014,10.31633531,3.100475488,-0.215312304
421,31/05/2019 17:00,1/06/2019 22:00,AEST,280308.1938,173.91227232902412,13.82,0.29725293,75.13610019,54.19139924,53.38925169,14.65883753,13.66055722,8.602423138
422,4/06/2019 9:00,7/06/2019 9:00,AEST,590069.4254,162.6419836637936,13.82,0.369151253,60.47726267,40.53084202,44.78682855,7.382864958,5.761786708,0.945127643
423,22/06/2019 7:00,22/06/2019 14:00,AEST,42102.92991,176.2503764634646,10.27,0.133380537,57.94846107,36.35743031,43.27249502,,,
424,12/08/2019 4:00,12/08/2019 19:00,AEST,97857.23854,164.8743005250281,10.86956432,0.281314591,87.51203511,47.07121944,46.44900731,9.536870717,4.540108373,5.183651066
425,22/08/2019 11:00,23/08/2019 14:00,AEST,345258.4818,173.19835509735958,14.85,0.237641152,83.70345237,38.25049914,37.61436723,17.77880267,9.267309427,1.684873306
426,30/08/2019 7:00,30/08/2019 22:00,AEST,85658.47705,156.937044527085,9.32,0.063791632,71.56803876,,,-13.45687653,,
427,9/09/2019 15:00,10/09/2019 19:00,AEST,240495.5752,174.2129195923934,12.14,0.282314906,69.2655712,35.82405948,37.99105781,-0.655738055,6.468548593,1.781583171
428,17/09/2019 16:00,18/09/2019 17:00,AEST,225469.8662,133.5973325439056,10.83,0.22163218,70.40129969,31.84966328,37.38170288,-1.069608861,,
429,9/10/2019 12:00,10/10/2019 19:00,AEST,183552.5904,165.20804334761107,12.14,0.082150847,76.80772208,,,0.77040097,,
430,3/02/2020 21:00,4/02/2020 10:00,AEST,121501.8067,174.560006255908,12.93,0.250934098,79.17947311,34.05598424,31.79233881,5.949526327,-3.124099484,-2.076899136
431,8/02/2020 22:00,10/02/2020 14:00,AEST,540407.1292,108.14817384368048,12.93,0.20260633,71.48366263,37.18008373,33.86923794,27.75450467,9.879574525,4.128538301
432,20/02/2020 6:00,20/02/2020 13:00,AEST,43056.92238,177.50040077813446,12.14,0.167162382,46.67226934,45.65992884,23.62046211,1.481592706,,
433,14/03/2020 10:00,14/03/2020 20:00,AEST,61342.91612,179.62857489686908,9.77,0.143678864,54.65214206,31.66016181,31.20646122,0.325771079,,
434,3/05/2020 15:00,3/05/2020 22:00,AEST,37105.22116,169.74723966016862,13.82,0.280645685,70.15315862,41.30661566,34.70389085,15.86118511,-2.096986158,-2.71503247
435,22/05/2020 5:00,26/05/2020 16:00,AEST,1581312.064,169.20180687435888,13.82,0.457131593,74.03998362,54.24729135,43.56052322,35.64534636,17.80914306,12.86184987
436,3/06/2020 15:00,4/06/2020 23:00,AEST,342871.4844,170.96720069439905,13.82,0.148537248,47.43893002,41.35213364,30.69809265,2.930037636,7.113057208,-5.874617429
437,14/07/2020 4:00,18/07/2020 14:00,AEST,1424949.141,145.80567790963352,14.85,0.308097374,59.45341927,50.5226562,43.10714973,10.37350103,31.66429199,17.82647714
438,26/07/2020 20:00,29/07/2020 1:00,AEST,384091.7016,149.82843019266906,12.93,0.36914145,50.65255722,,25.2574089,-0.380895246,,1.011364918
439,9/08/2020 15:00,11/08/2020 11:00,AEST,462940.7468,146.79679612126426,12.14,0.255266949,52.42667032,26.50540467,16.13534755,2.215905423,-0.072897196,0.657352941
440,25/10/2020 4:00,27/10/2020 13:00,AEST,551968.9129,162.58569108417186,11.45,0.225447622,59.87439025,29.47669382,28.52765233,6.557695735,,
441,1/11/2020 17:00,2/11/2020 9:00,AEST,118433.3275,167.8908290608075,12.14,0.071848815,53.45276363,26.12355213,24.90640029,-2.781126547,,
442,5/11/2020 21:00,6/11/2020 16:00,AEST,165910.3731,170.8206451262433,12.14,0.13371021,56.23389017,,,3.611392811,,
443,30/11/2020 0:00,30/11/2020 8:00,AEST,50837.65518,170.44717410705948,10.75268792,0.110287071,57.70072059,29.87754937,27.71280274,0.819431081,-0.293895132,4.181729059
444,19/01/2021 11:00,21/01/2021 14:00,AEST,90215.74511,170.5779429263404,14.85,0.244300728,64.42629325,,,13.71880699,,
445,15/02/2021 13:00,15/02/2021 23:00,AEST,67534.7122,174.81808761022194,10.83,0.133482541,51.83372427,,,5.329038623,,
446,14/03/2021 11:00,14/03/2021 23:00,AEST,79855.29187,183.1754061087595,11.45,0.172701669,52.70363368,,,2.275788659,,
447,20/03/2021 0:00,21/03/2021 17:00,AEST,268941.0661,99.20239169565532,10.83,0.069391986,51.97421882,,,,,
448,12/04/2021 2:00,13/04/2021 8:00,AEST,237886.7896,165.065040951765,14.85,0.334698446,46.57137616,31.08992868,19.14226181,0.756005648,0.782185146,0.321411078
449,6/05/2021 6:00,7/05/2021 15:00,AEST,300355.9408,92.53646080611526,11.76470576,0.270386576,49.99032589,36.80105267,26.2517912,9.492220067,,
450,15/05/2021 22:00,16/05/2021 10:00,AEST,114216.331,176.61898967161648,11.45,0.201170821,38.85232891,,,-6.165104532,,
451,28/05/2021 12:00,1/06/2021 3:00,AEST,540520.3955,162.43752920037127,13.82,0.271546975,48.6910937,42.28597592,31.17609753,5.361919886,6.596283639,8.423832943
452,5/06/2021 0:00,5/06/2021 7:00,AEST,47142.31641,179.37489700683363,10.83,0.159101443,44.88433217,35.11947739,21.76227907,-2.207997498,4.654174758,-4.315256732
453,19/06/2021 0:00,20/06/2021 16:00,AEST,558367.4657,172.66979881057648,12.14,0.399527567,50.45000269,38.43870722,31.94038596,7.806263272,1.094984786,4.651116843
454,10/07/2021 4:00,11/07/2021 18:00,AEST,319271.7163,140.92466918454886,12.93,0.221389142,47.8670202,38.93236846,29.09429393,-0.161419279,13.53269429,7.236904459
455,21/07/2021 8:00,22/07/2021 2:00,AEST,170680.6076,173.59726600127442,12.14,0.276561647,46.22435008,,,1.972211865,,
456,24/08/2021 11:00,27/08/2021 11:00,AEST,717268.7015,175.19806189736198,13.82,0.519290439,53.06564998,46.33811495,35.13975931,15.90735063,,
457,6/09/2021 8:00,6/09/2021 23:00,AEST,103288.8063,174.19207299837012,12.93,0.095837339,38.69017306,,,-2.943727277,,
458,14/09/2021 16:00,15/09/2021 1:00,AEST,48065.96528,184.00152608587803,8.9,0.173543011,42.55828403,39.79930675,32.51928445,-2.528740134,,
459,21/09/2021 14:00,22/09/2021 8:00,AEST,144237.834,177.5369859781903,11.45,0.233995092,46.25037302,40.29352309,34.09131126,0.094805149,-0.227372855,0.72476586
460,14/10/2021 18:00,15/10/2021 1:00,AEST,35775.98247,61.7439516510196,9.32,0.21398565,54.01059105,,,1.522910794,,
461,26/10/2021 1:00,26/10/2021 12:00,AEST,66642.853,166.41402801620134,12.93,0.136483773,,,,,,
462,26/11/2021 14:00,29/11/2021 1:00,AEST,477040.7948,160.53077176053804,12.14,0.255739344,,,,,,
463,10/12/2021 21:00,13/12/2021 11:00,AEST,397633.6282,158.81727898721613,12.93,0.351730313,51.46267885,41.58175571,35.62113186,,,
